"Reporter.Name"	"allData.replica1"	"allData.replica2"
"44059"	"tcruzi-34189"	517.86	244.99
"44444"	"tcruzi-34574"	11505.89	5511.99
"45793"	"tcruzi-35923"	482.86	282.53
"45992"	"tcruzi-36122"	109.91	70.11
"46021"	"tcruzi-36151"	135.38	62.5
"46069"	"tcruzi-36199"	105.49	55.48
"46072"	"tcruzi-36202"	180.44	67.41
"46075"	"tcruzi-36205"	69.9	71.08
"46076"	"tcruzi-36206"	93.53	43.78
"46079"	"tcruzi-36209"	61.67	61.74
"46398"	"tcruzi-36528"	686.07	236.77
"46532"	"tcruzi-36662"	11348.02	5430.47
"46534"	"tcruzi-36664"	16275.41	9839.73
"46538"	"tcruzi-36668"	26389.41	30101.43
"46539"	"tcruzi-36669"	28057.86	28622.43
"46540"	"tcruzi-36670"	26999.15	27216.52
"46644"	"tcruzi-36774"	271.32	175.96
"46645"	"tcruzi-36775"	342.23	155.94
"46666"	"tcruzi-36796"	2197.8	1449.18
"46667"	"tcruzi-36797"	5118	2705.1
"46926"	"tcruzi-37056"	14885.13	6446.21
"47545"	"tcruzi-37675"	144	74.34
"47597"	"tcruzi-37727"	236.62	120.1
"47603"	"tcruzi-37733"	11827.93	4938.3
"48878"	"tcruzi-39008"	19977.14	11427.06
"48983"	"tcruzi-39113"	226.5	103.72
"48994"	"tcruzi-39124"	511.71	237.7
"49109"	"tcruzi-39239"	128.71	70.63
"49172"	"tcruzi-39302"	6220.06	2009.39
"49464"	"tcruzi-39594"	497.01	239.28
"49884"	"tcruzi-40014"	242.56	116.81
"49939"	"tcruzi-40069"	406.79	192.15
"50097"	"tcruzi-40227"	680.93	382.22
"50148"	"tcruzi-40278"	26560.34	26655.76
"51208"	"tcruzi-41338"	1233.6	458.05
"51209"	"tcruzi-41339"	124.56	72.4
"51481"	"tcruzi-41611"	19341.48	11104.53
"52116"	"tcruzi-42246"	233.23	136.72
"52792"	"tcruzi-42922"	466.87	236.45
"52874"	"tcruzi-43004"	3696.41	1276.38
"52882"	"tcruzi-43012"	5900.39	3093.96
"52883"	"tcruzi-43013"	4839.09	1203.02
"52945"	"tcruzi-43075"	606.57	242.85
"53184"	"tcruzi-43314"	9963.71	3972.99
"53185"	"tcruzi-43315"	12222.25	4637.64
"53186"	"tcruzi-43316"	13350.31	8825.67
"53418"	"tcruzi-43548"	86.13	54.55
"53594"	"tcruzi-43724"	204.52	110.21
"53700"	"tcruzi-43830"	921.47	581.47
"53828"	"tcruzi-43958"	1245.1	760.43
"53831"	"tcruzi-43961"	393.89	161.32
"53867"	"tcruzi-43997"	623.39	277.2
"53925"	"tcruzi-44055"	123.13	79.78
"54559"	"tcruzi-44689"	19258.76	17273.86
"54630"	"tcruzi-44760"	55156.58	40731.45
"54667"	"tcruzi-44797"	35751.43	38981.78
"54669"	"tcruzi-44799"	57935.59	51226.16
"55915"	"tcruzi-46045"	10841.68	5374.52
"55916"	"tcruzi-46046"	9649.23	4707.26
"55917"	"tcruzi-46047"	11957.5	5247.32
